"pr_date","sec_id","ITEM_NM","자산군","노출통화","시가평가액","조정_평가시가평가액","순자산총액","순자산비중","weight_PA","denom","순자산총액_T1","순설정금액","종목별수익률","r_sec","return_fx","기여수익률","FX효과","시가평가액_T1"
2026-02-26,"US46436F1030","ISHARES GOLD TRUST MICRO","대체","USD",739613788,743213671,19023534530,0.0388788837759688,0.0393023692796225,18910149302,18910149302,0,-0.00484367166599119,-0.00233100314165224,-0.00251853924723666,-9.16139462651767e-05,-1867449.59798013,743213671
2026-02-26,"USMUSD022001","USD DEPOSIT","FX","USD",3572256,3579095,19023534530,0.000187780877121787,0.000189268468632422,18910149302,18910149302,0,-0.00191081823757123,-0.00191081823757123,-0.00251853924723666,-3.6165764166001e-07,0,2715374
2026-02-27,"000000000000",NA,"유동성및기타","KRW",0,NA,19050970206,0,NA,19023534530,19023534530,0,NA,NA,0.00974891289100865,NA,0,0
2026-02-27,"KR70127P0003","ACE 미국대형성장주액티브","해외주식","USD",4544899475,4561564900,19050970206,0.238565250265764,0.239785350761523,19023534530,19023534530,0,-0.00365344467640919,-0.013272960630426,0.00974891289100865,-0.0031826615204106,43880046.3308332,4561564900
2026-02-27,"KR7105190003","ACE 200","국내주식","KRW",1054985700,1064960475,19050970206,0.0553770064512377,0.0559812096600957,19023534530,19023534530,0,-0.00936633352519491,-0.00936633352519491,0.00974891289100865,-0.00052433868082032,0,1064960475
2026-02-27,"KR7356540005","ACE 종합채권(AA-이상)액티브","국내채권","KRW",2006168500,2003876500,19050970206,0.10530531927283,0.10533670789936,19023534530,19023534530,0,0.00114378306247915,0.00114378306247915,0.00974891289100865,0.000120482342352602,0,2003876500
2026-02-27,"KR7365780006","ACE 국고채10년","국내채권","KRW",4726425510,4718217060,19050970206,0.248093690709329,0.248020001359863,19023534530,19023534530,0,0.00173973556019485,0.00173973556019485,0.00974891289100865,0.000431489216005329,0,4718217060
2026-02-27,"KR7367380003","ACE 미국나스닥100","해외주식","USD",1289682480,1295107260,19050970206,0.0676964199751791,0.0680792130378098,19023534530,19023534530,0,-0.00418867237297396,-0.0138030208164106,0.00974891289100865,-0.00093969879472574,12451612.4692646,1295107260
2026-02-27,"KR7411060007","ACE KRX금현물","대체","USD",3360175420,3336124060,19050970206,0.176378178311451,0.175368255291305,19023534530,19023534530,0,0.00720937218383899,-0.00251502197699704,0.00974891289100865,-0.000441055016125261,32441785.3288883,3336124060
2026-02-27,"KR9999990000","예금","유동성및기타","KRW",40877815,40875499,19050970206,0.00214570778065286,0.00214868056908876,19023534530,19023534530,0,5.66598587579322e-05,5.66598587579322e-05,0.00974891289100865,1.21743937560482e-07,0,43205265
2026-02-27,"KR9G22680027","삼성증권(콜론)","유동성및기타","KRW",0,3330234,19050970206,0,0.000175058635646716,19023534530,19023534530,0,0,0,0.00974891289100865,0,0,3330234
2026-02-27,"KR9G22780035","미래에셋증권(콜론)","유동성및기타","KRW",5660401,5660000,19050970206,0.000297118778665524,0.000297526203191852,19023534530,19023534530,0,7.08480565371025e-05,7.08480565371025e-05,0.00974891289100865,2.10791532650058e-08,0,0
2026-02-27,"US46435U8532","iShares Broad USD High Yield Corporate B","해외채권","USD",1270880115,1259449333,19050970206,0.0667094694526236,0.0662048017950532,19023534530,19023534530,0,0.00907601576378778,-0.00066640044730959,0.00974891289100865,-4.41189095302662e-05,12270079.5988749,1259449333
2026-02-27,"US46436F1030","ISHARES GOLD TRUST MICRO","대체","USD",753222246,739613788,19050970206,0.0395372119034009,0.0388788837759688,19023534530,19023534530,0,0.0183994109098464,0.00856697928405836,0.00974891289100865,0.000333074591896038,7272202.00000007,739613788
2026-02-27,"USMUSD022001","USD DEPOSIT","FX","USD",3607081,3572256,19050970206,0.000189338441087057,0.000187780877121787,19023534530,19023534530,0,0.00974874141158976,0.00974874141158976,0.00974891289100865,1.83062721310181e-06,0,3572256
2026-02-28,"000000000000",NA,"유동성및기타","KRW",0,NA,19050845840,0,NA,19050970206,19050970206,0,NA,NA,0,NA,0,0
2026-02-28,"KR70127P0003","ACE 미국대형성장주액티브","해외주식","USD",4544899475,4544899475,19050845840,0.238566807645744,0.238565250265764,19050970206,19050970206,0,0,0,0,0,0,4544899475
2026-02-28,"KR7105190003","ACE 200","국내주식","KRW",1054985700,1054985700,19050845840,0.0553773679583772,0.0553770064512377,19050970206,19050970206,0,0,0,0,0,0,1054985700
2026-02-28,"KR7356540005","ACE 종합채권(AA-이상)액티브","국내채권","KRW",2006168500,2006168500,19050845840,0.105306006717442,0.10530531927283,19050970206,19050970206,0,0,0,0,0,0,2006168500
2026-02-28,"KR7365780006","ACE 국고채10년","국내채권","KRW",4726425510,4726425510,19050845840,0.248095310292007,0.248093690709329,19050970206,19050970206,0,0,0,0,0,0,4726425510
2026-02-28,"KR7367380003","ACE 미국나스닥100","해외주식","USD",1289682480,1289682480,19050845840,0.067696861904794,0.0676964199751791,19050970206,19050970206,0,0,0,0,0,0,1289682480
2026-02-28,"KR7411060007","ACE KRX금현물","대체","USD",3360175420,3360175420,19050845840,0.176379329727441,0.176378178311451,19050970206,19050970206,0,0,0,0,0,0,3360175420
2026-02-28,"KR9999990000","예금","유동성및기타","KRW",40880131,40877815,19050845840,0.00214584335747268,0.00214570778065286,19050970206,19050970206,0,5.66566486002248e-05,5.66566486002248e-05,0,1.21568611727217e-07,0,40877815
2026-02-28,"KR9G22780035","미래에셋증권(콜론)","유동성및기타","KRW",5660803,5660401,19050845840,0.000297141819714604,0.000297118778665524,19050970206,19050970206,0,7.10197033743722e-05,7.10197033743722e-05,0,2.11012875277813e-08,0,5660401
2026-02-28,"US46435U8532","iShares Broad USD High Yield Corporate B","해외채권","USD",1270880115,1270880115,19050845840,0.0667099049393179,0.0667094694526236,19050970206,19050970206,0,0,0,0,0,0,1270880115
2026-02-28,"US46436F1030","ISHARES GOLD TRUST MICRO","대체","USD",753222246,753222246,19050845840,0.0395374700066336,0.0395372119034009,19050970206,19050970206,0,0,0,0,0,0,753222246
2026-02-28,"USMUSD022001","USD DEPOSIT","FX","USD",3607081,3607081,19050845840,0.000189339677109056,0.000189338441087057,19050970206,19050970206,0,0,0,0,0,0,3607081
2026-03-01,"000000000000",NA,"유동성및기타","KRW",0,NA,19050721474,0,NA,19050845840,19050845840,0,NA,NA,0,NA,0,0
2026-03-01,"KR70127P0003","ACE 미국대형성장주액티브","해외주식","USD",4544899475,4544899475,19050721474,0.238568365046058,0.238566807645744,19050845840,19050845840,0,0,0,0,0,0,4544899475
2026-03-01,"KR7105190003","ACE 200","국내주식","KRW",1054985700,1054985700,19050721474,0.0553777294702366,0.0553773679583772,19050845840,19050845840,0,0,0,0,0,0,1054985700
2026-03-01,"KR7356540005","ACE 종합채권(AA-이상)액티브","국내채권","KRW",2006168500,2006168500,19050721474,0.10530669417103,0.105306006717442,19050845840,19050845840,0,0,0,0,0,0,2006168500
2026-03-01,"KR7365780006","ACE 국고채10년","국내채권","KRW",4726425510,4726425510,19050721474,0.248096929895832,0.248095310292007,19050845840,19050845840,0,0,0,0,0,0,4726425510
2026-03-01,"KR7367380003","ACE 미국나스닥100","해외주식","USD",1289682480,1289682480,19050721474,0.067697303840179,0.067696861904794,19050845840,19050845840,0,0,0,0,0,0,1289682480
2026-03-01,"KR7411060007","ACE KRX금현물","대체","USD",3360175420,3360175420,19050721474,0.176380481158464,0.176379329727441,19050845840,19050845840,0,0,0,0,0,0,3360175420
2026-03-01,"KR9999990000","예금","유동성및기타","KRW",40882446,40880131,19050721474,0.00214597888357118,0.00214584335747268,19050845840,19050845840,0,5.66289770451078e-05,5.66289770451078e-05,0,1.21516914232717e-07,0,40880131
2026-03-01,"KR9G22780035","미래에셋증권(콜론)","유동성및기타","KRW",5661205,5660803,19050721474,0.000297164861064516,0.000297141819714604,19050845840,19050845840,0,7.10146599342885e-05,7.10146599342885e-05,0,2.11014252792883e-08,0,5660803
2026-03-01,"US46435U8532","iShares Broad USD High Yield Corporate B","해외채권","USD",1270880115,1270880115,19050721474,0.066710340431698,0.0667099049393179,19050845840,19050845840,0,0,0,0,0,0,1270880115
2026-03-01,"US46436F1030","ISHARES GOLD TRUST MICRO","대체","USD",753222246,753222246,19050721474,0.0395377281132361,0.0395374700066336,19050845840,19050845840,0,0,0,0,0,0,753222246
2026-03-01,"USMUSD022001","USD DEPOSIT","FX","USD",3607081,3607081,19050721474,0.000189340913147193,0.000189339677109056,19050845840,19050845840,0,0,0,0,0,0,3607081
2026-03-02,"000000000000",NA,"유동성및기타","KRW",0,NA,19050597112,0,NA,19050721474,19050721474,0,NA,NA,0,NA,0,0
2026-03-02,"KR70127P0003","ACE 미국대형성장주액티브","해외주식","USD",4544899475,4544899475,19050597112,0.238569922416613,0.238568365046058,19050721474,19050721474,0,0,0,0,0,0,4544899475
2026-03-02,"KR7105190003","ACE 200","국내주식","KRW",1054985700,1054985700,19050597112,0.0553780909751885,0.0553777294702366,19050721474,19050721474,0,0,0,0,0,0,1054985700
2026-03-02,"KR7356540005","ACE 종합채권(AA-이상)액티브","국내채권","KRW",2006168500,2006168500,19050597112,0.105307381611483,0.10530669417103,19050721474,19050721474,0,0,0,0,0,0,2006168500
2026-03-02,"KR7365780006","ACE 국고채10년","국내채권","KRW",4726425510,4726425510,19050597112,0.24809854946871,0.248096929895832,19050721474,19050721474,0,0,0,0,0,0,4726425510
2026-03-02,"KR7367380003","ACE 미국나스닥100","해외주식","USD",1289682480,1289682480,19050597112,0.0676977457671197,0.067697303840179,19050721474,19050721474,0,0,0,0,0,0,1289682480
2026-03-02,"KR7411060007","ACE KRX금현물","대체","USD",3360175420,3360175420,19050597112,0.176381632567486,0.176380481158464,19050721474,19050721474,0,0,0,0,0,0,3360175420
2026-03-02,"KR9999990000","예금","유동성및기타","KRW",40884762,40882446,19050597112,0.00214611446348034,0.00214597888357118,19050721474,19050721474,0,5.6650230761633e-05,5.6650230761633e-05,0,1.21570198963899e-07,0,40882446
2026-03-02,"KR9G22780035","미래에셋증권(콜론)","유동성및기타","KRW",5661607,5661205,19050597112,0.000297187902652865,0.000297164861064516,19050721474,19050721474,0,7.10096172104702e-05,7.10096172104702e-05,0,2.11015630325938e-08,0,5661205
2026-03-02,"US46435U8532","iShares Broad USD High Yield Corporate B","해외채권","USD",1270880115,1270880115,19050597112,0.066710775915757,0.066710340431698,19050721474,19050721474,0,0,0,0,0,0,1270880115
2026-03-02,"US46436F1030","ISHARES GOLD TRUST MICRO","대체","USD",753222246,753222246,19050597112,0.0395379862149068,0.0395377281132361,19050721474,19050721474,0,0,0,0,0,0,753222246
2026-03-02,"USMUSD022001","USD DEPOSIT","FX","USD",3607081,3607081,19050597112,0.000189342149161713,0.000189340913147193,19050721474,19050721474,0,0,0,0,0,0,3607081
2026-03-03,"000000000000",NA,"유동성및기타","KRW",0,NA,19096652503,0,NA,19050597112,19050597112,0,NA,NA,0.0183371535736612,NA,0,0
2026-03-03,"KR70127P0003","ACE 미국대형성장주액티브","해외주식","USD",4528234050,4544899475,19096652503,0.237121875118617,0.238569922416613,19050597112,19050597112,0,-0.0036668412781561,-0.021607769857555,0.0183371535736612,-0.00515496397851293,81539716.8815224,4544899475
2026-03-03,"KR7105190003","ACE 200","국내주식","KRW",970005075,1054985700,19096652503,0.050794508348917,0.0553780909751885,19050597112,19050597112,0,-0.0805514472850201,-0.0805514472850201,0.0183371535736612,-0.00446078537593295,0,1054985700
2026-03-03,"KR7356540005","ACE 종합채권(AA-이상)액티브","국내채권","KRW",1991079500,2006168500,19096652503,0.104263273350511,0.105307381611483,19050597112,19050597112,0,-0.00752130242300186,-0.00752130242300186,0.0183371535736612,-0.000792048664474428,0,2006168500
2026-03-03,"KR7365780006","ACE 국고채10년","국내채권","KRW",4677995655,4726425510,19096652503,0.244964171299923,0.24809854946871,19050597112,19050597112,0,-0.0102466134074331,-0.0102466134074331,0.0183371535736612,-0.0025421699233508,0,4726425510
2026-03-03,"KR7367380003","ACE 미국나스닥100","해외주식","USD",1303126500,1289682480,19096652503,0.0682384779109996,0.0676977457671197,19050597112,19050597112,0,0.010424286759327,-0.0077703801600143,0.0183371535736612,-0.000526037220586519,23465343.15531,1289682480
2026-03-03,"KR7411060007","ACE KRX금현물","대체","USD",3504483580,3360175420,19096652503,0.183512978489265,0.176381632567486,19050597112,19050597112,0,0.0429466149716672,0.0241663198790731,0.0183371535736612,0.00426249495341902,63105085.9504808,3360175420
2026-03-03,"KR9999990000","예금","유동성및기타","KRW",33048243,33095369,19096652503,0.00173057780649296,0.00173723525858164,19050597112,19050597112,0,5.66242364603942e-05,5.66242364603942e-05,0.0183371535736612,9.8369620069261e-08,0,40884762
2026-03-03,"KR9G22780035","미래에셋증권(콜론)","유동성및기타","KRW",0,5661607,19096652503,0,0.000297187902652865,19050597112,19050597112,0,0,0,0.0183371535736612,0,0,5661607
2026-03-03,"KR9G30380004","삼성증권(콜론)","유동성및기타","KRW",10850758,10850000,19096652503,0.000568202097110758,0.000569535953976244,19050597112,19050597112,0,6.98617511520737e-05,6.98617511520737e-05,0.0183371535736612,3.97887790888473e-08,0,0
2026-03-03,"KR9G30380024","키움증권(콜론)","유동성및기타","KRW",2650187,2650000,19096652503,0.000138777568455187,0.000139103251431986,19050597112,19050597112,0,7.05660377358491e-05,7.05660377358491e-05,0.0183371535736612,9.81596528972881e-09,0,0
2026-03-03,"US46435U8532","iShares Broad USD High Yield Corporate B","해외채권","USD",1284518618,1270880115,19096652503,0.0672640724754356,0.066710775915757,19050597112,19050597112,0,0.0154036622093186,-0.00288066811080012,0.0183371535736612,-0.000192171604827254,23237191.8199304,1270880115
2026-03-03,"US46436F1030","ISHARES GOLD TRUST MICRO","대체","USD",787172547,753222246,19096652503,0.0412204467184151,0.0395379862149068,19050597112,19050597112,0,0.0450734178129943,0.0262548254725925,0.0183371535736612,0.00103806292761015,14174582.3891958,753222246
2026-03-03,"USMUSD022001","USD DEPOSIT","FX","USD",3674926,3608781,19096652503,0.000192438229654265,0.000189431385209801,19050597112,19050597112,0,0.0183289038597798,0.0183289038597798,0.0183371535736612,3.47206964753536e-06,0,3607081
2026-03-04,"000000000000",NA,"유동성및기타","KRW",0,NA,18859425366,0,NA,19096652503,19096652503,0,NA,NA,0.00688902530523161,NA,0,0
2026-03-04,"KR70127P0003","ACE 미국대형성장주액티브","해외주식","USD",4556803350,4528234050,18859425366,0.241619416369656,0.237121875118617,19096652503,19096652503,0,0.00630914826498423,-0.000575909584546008,0.00688902530523161,-0.000136560760586333,31177153.3904622,4528234050
2026-03-04,"KR7105190003","ACE 200","국내주식","KRW",849694800,970005075,18859425366,0.045054119280423,0.050794508348917,19096652503,19096652503,0,-0.124030562417418,-0.124030562417418,0.00688902530523161,-0.00630007143823242,0,970005075
2026-03-04,"KR7356540005","ACE 종합채권(AA-이상)액티브","국내채권","KRW",1989456000,1991079500,18859425366,0.105488685969543,0.104263273350511,19096652503,19096652503,0,-0.000815386829104513,-0.000815386829104513,0.00688902530523161,-8.50148998493299e-05,0,1991079500
2026-03-04,"KR7365780006","ACE 국고채10년","국내채권","KRW",4662399600,4677995655,18859425366,0.24721853977616,0.244964171299923,19096652503,19096652503,0,-0.00333391823126864,-0.00333391823126864,0.00688902530523161,-0.000816690516704429,0,4677995655
2026-03-04,"KR7367380003","ACE 미국나스닥100","해외주식","USD",1299824460,1303126500,18859425366,0.068921742565038,0.0682384779109996,19096652503,19096652503,0,-0.00253393665158371,-0.00935849107498099,0.00688902530523161,-0.000638609186500377,8893257.71982122,1303126500
2026-03-04,"KR7411060007","ACE KRX금현물","대체","USD",3403768510,3504483580,18859425366,0.180481029720892,0.183512978489265,19096652503,19096652503,0,-0.0287389190734916,-0.0353841818545224,0.00688902530523161,-0.0064934566035292,23288214.3009079,3504483580
2026-03-04,"KR9999990000","예금","유동성및기타","KRW",26110668,26109188,18859425366,0.00138448905485067,0.00136721281365404,19096652503,19096652503,0,5.66850259762962e-05,5.66850259762962e-05,0.00688902530523161,7.75004938571039e-08,0,33048243
2026-03-04,"KR9G30380004","삼성증권(콜론)","유동성및기타","KRW",0,10850758,18859425366,0,0.000568202097110758,19096652503,19096652503,0,0,0,0.00688902530523161,0,0,10850758
2026-03-04,"KR9G30380024","키움증권(콜론)","유동성및기타","KRW",0,2650187,18859425366,0,0.000138777568455187,19096652503,19096652503,0,0,0,0.00688902530523161,0,0,2650187
2026-03-04,"KR9G30480003","삼성증권(콜론)","유동성및기타","KRW",10910756,10910000,18859425366,0.000578530670381402,0.000571304316203381,19096652503,19096652503,0,6.92942254812099e-05,6.92942254812099e-05,0.00688902530523161,3.95880901053855e-08,0,0
2026-03-04,"KR9G30480014","미래에셋증권(콜론)","유동성및기타","KRW",9530666,9530000,18859425366,0.000505352937061486,0.000499040342201487,19096652503,19096652503,0,6.9884575026233e-05,6.9884575026233e-05,0.00688902530523161,3.48752222356968e-08,0,0
2026-03-04,"US46435U8532","iShares Broad USD High Yield Corporate B","해외채권","USD",1290239425,1284518618,18859425366,0.0684135067723781,0.0672640724754356,19096652503,19096652503,0,0.00445365829644985,-0.00241870449232828,0.00688902530523161,-0.000162691914268631,8827677.95183585,1284518618
2026-03-04,"US46436F1030","ISHARES GOLD TRUST MICRO","대체","USD",757259599,787172547,18859425366,0.0401528458213365,0.0412204467184151,19096652503,19096652503,0,-0.0380004969863361,-0.044582393057626,0.00688902530523161,-0.00183770615761131,5181087.89452652,787172547
2026-03-04,"USMUSD022001","USD DEPOSIT","FX","USD",3700242,3674926,18859425366,0.000196201205932331,0.000192438229654265,19096652503,19096652503,0,0.00688884619717513,0.00688884619717513,0.00688902530523161,1.32567736654489e-06,0,3674926
2026-03-05,"000000000000",NA,"유동성및기타","KRW",0,NA,18998169274,0,NA,18859425366,18859425366,0,NA,NA,-0.00548706137379773,NA,0,0
2026-03-05,"KR70127P0003","ACE 미국대형성장주액티브","해외주식","USD",4573468775,4556803350,18998169274,0.240732078393418,0.241619416369656,18859425366,18859425366,0,0.00365726227795193,0.00919477595171503,-0.00548706137379773,0.00222163639910313,-25233360.8592745,4556803350
2026-03-05,"KR7105190003","ACE 200","국내주식","KRW",1704911000,1629985745,18998169274,0.0897408047802406,0.0864281765412937,18859425366,18859425366,0,0.0459668161085666,0.0459668161085666,-0.00548706137379773,0.00397282809767238,0,849694800
2026-03-05,"KR7356540005","ACE 종합채권(AA-이상)액티브","국내채권","KRW",1994804000,1989456000,18998169274,0.104999801361387,0.105488685969543,18859425366,18859425366,0,0.00268817204301075,0.00268817204301075,-0.00548706137379773,0.000283571736477265,0,1989456000
2026-03-05,"KR7365780006","ACE 국고채10년","국내채권","KRW",2626662885,4662399600,18998169274,0.138258736782324,0.24721853977616,18859425366,18859425366,0,0.0017347026625517,0.0017347026625517,-0.00548706137379773,0.00042885065918185,0,4662399600
2026-03-05,"KR7367380003","ACE 미국나스닥100","해외주식","USD",1317749820,1299824460,18998169274,0.0693619369842867,0.068921742565038,18859425366,18859425366,0,0.0137906006169479,0.0193840233163536,-0.00548706137379773,0.00133598066488442,-7270467.63980674,1299824460
2026-03-05,"KR7411060007","ACE KRX금현물","대체","USD",3400261020,3403768510,18998169274,0.178978351595879,0.180481029720892,18859425366,18859425366,0,-0.00103047254526719,0.00448117732353159,-0.00548706137379773,0.000808767497712895,-18760380.2615631,3403768510
2026-03-05,"KR7451530000","TIGER 국고채30년스트립액티브","국내채권","KRW",2021250000,1997612652,18998169274,0.106391830225778,0.105921183346409,18859425366,18859425366,0,0.0118327985039214,0.0118327985039214,-0.00548706137379773,0.00125334401983497,0,0
2026-03-05,"KR9999990000","예금","유동성및기타","KRW",30873840,30872090,18998169274,0.00162509553182329,0.00163695814696754,18859425366,18859425366,0,5.66855046095033e-05,5.66855046095033e-05,-0.00548706137379773,9.27917985854925e-08,0,26110668
2026-03-05,"KR9G30480003","삼성증권(콜론)","유동성및기타","KRW",0,10910756,18998169274,0,0.000578530670381402,18859425366,18859425366,0,0,0,-0.00548706137379773,0,0,10910756
2026-03-05,"KR9G30480014","미래에셋증권(콜론)","유동성및기타","KRW",0,9530666,18998169274,0,0.000505352937061486,18859425366,18859425366,0,0,0,-0.00548706137379773,0,0,9530666
2026-03-05,"KR9G30580003","삼성증권(콜론)","유동성및기타","KRW",10380719,10380000,18998169274,0.000546406280009651,0.000550387925324235,18859425366,18859425366,0,6.92678227360308e-05,6.92678227360308e-05,-0.00548706137379773,3.81241732474109e-08,0,0
2026-03-05,"KR9G30580025","키움증권(콜론)","유동성및기타","KRW",5300370,5300000,18998169274,0.000278993724266571,0.000281026590001777,18859425366,18859425366,0,6.9811320754717e-05,6.9811320754717e-05,-0.00548706137379773,1.96188374152184e-08,0,0
2026-03-05,"US46435U8532","iShares Broad USD High Yield Corporate B","해외채권","USD",1287653626,1290239425,18998169274,0.0677777741333331,0.0684135067723781,18859425366,18859425366,0,-0.00200412338198393,0.0035021545286531,-0.00548706137379773,0.000239594672563923,-7104416.84531045,1290239425
2026-03-05,"US46436F1030","ISHARES GOLD TRUST MICRO","대체","USD",758739037,757259599,18998169274,0.0399374816624239,0.0401528458213365,18859425366,18859425366,0,0.00195367348522709,0.00748178788835396,-0.00548706137379773,0.000300415075549019,-4186217.69613797,757259599
2026-03-05,"USMUSD022001","USD DEPOSIT","FX","USD",3679939,3700242,18998169274,0.0001936996637374,0.000196201205932331,18859425366,18859425366,0,-0.00548693842186538,-0.00548693842186538,-0.00548706137379773,-1.07654393524643e-06,0,3700242
2026-03-06,"000000000000",NA,"유동성및기타","KRW",0,NA,19009194415,0,NA,18998169274,18998169274,0,NA,NA,0.00565356583339027,NA,0,0
2026-03-06,"KR103502GC65",NA,"국내채권","KRW",0,NA,19009194415,0,NA,18998169274,18998169274,0,NA,NA,0.00565356583339027,NA,0,0
2026-03-06,"KR70127P0003","ACE 미국대형성장주액티브","해외주식","USD",4623465050,4573468775,19009194415,0.243222566357239,0.240732078393418,18998169274,18998169274,0,0.0109318063508589,0.00524856739616353,0.00565356583339027,0.00126349853786638,25992115.9001634,4573468775
2026-03-06,"KR7105190003","ACE 200","국내주식","KRW",1705317900,1704911000,19009194415,0.0897101614497849,0.0897408047802406,18998169274,18998169274,0,0.000238663484486874,0.000238663484486874,0.00565356583339027,2.14178531695085e-05,0,1704911000
2026-03-06,"KR7356540005","ACE 종합채권(AA-이상)액티브","국내채권","KRW",1890183000,1994804000,19009194415,0.0994351974488973,0.104999801361387,18998169274,18998169274,0,-5.17083382628068e-05,-5.17083382628068e-05,0.00565356583339027,-5.4293652463221e-06,0,1994804000
2026-03-06,"KR7365780006","ACE 국고채10년","국내채권","KRW",2621593590,2626662885,19009194415,0.137911872158629,0.138258736782324,18998169274,18998169274,0,0.00122289046620461,0.00122289046620461,0.00565356583339027,0.000169075291080597,0,2626662885
2026-03-06,"KR7367380003","ACE 미국나스닥100","해외주식","USD",1330014540,1317749820,19009194415,0.0699669071168264,0.0693619369842867,18998169274,18998169274,0,0.00930732056559871,0.00363321411701101,0.00565356583339027,0.000252006768634538,7477052.75128715,1317749820
2026-03-06,"KR7411060007","ACE KRX금현물","대체","USD",3390239620,3400261020,19009194415,0.178347358966711,0.178978351595879,18998169274,18998169274,0,-0.00294724432655467,-0.00855245827405526,0.00565356583339027,-0.00153070488398295,19059190.4944465,3400261020
2026-03-06,"KR7451530000","TIGER 국고채30년스트립액티브","국내채권","KRW",2014740000,2053182999,19009194415,0.105987658183462,0.108072676339919,18998169274,18998169274,0,-0.0187236106176233,-0.0187236106176233,0.00565356583339027,-0.00202351071019308,0,2021250000
2026-03-06,"KR9999990000","예금","유동성및기타","KRW",370788313,370767286,19009194415,0.0195057352197637,0.0195159481238761,18998169274,18998169274,0,5.67121231941698e-05,5.67121231941698e-05,0.00565356583339027,1.10679085425229e-06,0,30873840
2026-03-06,"KR9G30580003","삼성증권(콜론)","유동성및기타","KRW",0,10380719,19009194415,0,0.000546406280009651,18998169274,18998169274,0,0,0,0.00565356583339027,0,0,10380719
2026-03-06,"KR9G30580025","키움증권(콜론)","유동성및기타","KRW",0,5300370,19009194415,0,0.000278993724266571,18998169274,18998169274,0,0,0,0.00565356583339027,0,0,5300370
2026-03-06,"KR9G30680017","기업은행(콜론)","유동성및기타","KRW",385326073,385300000,19009194415,0.0202705103955348,0.0202809015144056,18998169274,18998169274,0,6.7669348559564e-05,6.7669348559564e-05,0.00565356583339027,1.3723953936805e-06,0,0
2026-03-06,"US46435U8532","iShares Broad USD High Yield Corporate B","해외채권","USD",1289023697,1287653626,19009194415,0.0678105378302008,0.0677777741333331,18998169274,18998169274,0,0.00109640199157098,-0.00453154445690529,0.00565356583339027,-0.000307137996675284,7246845.65131423,1287653626
2026-03-06,"US46436F1030","ISHARES GOLD TRUST MICRO","대체","USD",56018307,758739037,19009194415,0.00294690589075129,0.0399374816624239,18998169274,18998169274,0,-0.00490109091355477,-0.0104953207600853,0.00565356583339027,-0.000419156680397164,4244560.56651327,758739037
2026-03-06,"USMUSD022001","USD DEPOSIT","FX","USD",14774246,21709440,19009194415,0.000777215787132029,0.00114271221015546,18998169274,18998169274,0,-0.319455223165591,-0.319455223165591,0.00565356583339027,-0.000365045384109256,0,3679939
2026-03-07,"000000000000",NA,"유동성및기타","KRW",0,NA,19009114586,0,NA,19009194415,19009194415,0,NA,NA,0,NA,0,0
2026-03-07,"KR70127P0003","ACE 미국대형성장주액티브","해외주식","USD",4623465050,4623465050,19009114586,0.243223587773264,0.243222566357239,19009194415,19009194415,0,0,0,0,0,0,4623465050
2026-03-07,"KR7105190003","ACE 200","국내주식","KRW",1705317900,1705317900,19009114586,0.0897105381886617,0.0897101614497849,19009194415,19009194415,0,0,0,0,0,0,1705317900
2026-03-07,"KR7356540005","ACE 종합채권(AA-이상)액티브","국내채권","KRW",1890183000,1890183000,19009114586,0.099435615028177,0.0994351974488973,19009194415,19009194415,0,0,0,0,0,0,1890183000
2026-03-07,"KR7365780006","ACE 국고채10년","국내채권","KRW",2621593590,2621593590,19009114586,0.137912451321156,0.137911872158629,19009194415,19009194415,0,0,0,0,0,0,2621593590
2026-03-07,"KR7367380003","ACE 미국나스닥100","해외주식","USD",1330014540,1330014540,19009114586,0.0699672009436747,0.0699669071168264,19009194415,19009194415,0,0,0,0,0,0,1330014540
2026-03-07,"KR7411060007","ACE KRX금현물","대체","USD",3390239620,3390239620,19009114586,0.17834810793854,0.178347358966711,19009194415,19009194415,0,0,0,0,0,0,3390239620
2026-03-07,"KR7451530000","TIGER 국고채30년스트립액티브","국내채권","KRW",2014740000,2014740000,19009114586,0.105988103279878,0.105987658183462,19009194415,19009194415,0,0,0,0,0,0,2014740000
2026-03-07,"KR9999990000","예금","유동성및기타","KRW",370809339,370788313,19009114586,0.0195069232352935,0.0195057352197637,19009194415,19009194415,0,5.6706210155011e-05,5.6706210155011e-05,0,1.10609632059992e-06,0,370788313
2026-03-07,"KR9G30680017","기업은행(콜론)","유동성및기타","KRW",385352147,385326073,19009114586,0.0202719671795659,0.0202705103955348,19009194415,19009194415,0,6.76673649332834e-05,6.76673649332834e-05,0,1.37165202431857e-06,0,385326073
2026-03-07,"US46435U8532","iShares Broad USD High Yield Corporate B","해외채권","USD",1289023697,1289023697,19009114586,0.067810822601351,0.0678105378302008,19009194415,19009194415,0,0,0,0,0,0,1289023697
2026-03-07,"US46436F1030","ISHARES GOLD TRUST MICRO","대체","USD",56018307,56018307,19009114586,0.00294691826631719,0.00294690589075129,19009194415,19009194415,0,0,0,0,0,0,56018307
2026-03-07,"USMUSD022001","USD DEPOSIT","FX","USD",14774246,14774246,19009114586,0.000777219051058857,0.000777215787132029,19009194415,19009194415,0,0,0,0,0,0,14774246
2026-03-08,"000000000000",NA,"유동성및기타","KRW",0,NA,19009034763,0,NA,19009114586,19009114586,0,NA,NA,0,NA,0,0
